=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.10.05 22:49:13 =~=~=~=~=~=~=~=~=~=~=~=
1703.96 58.40 28.60
1584.18 58.40 28.60
1572.31 58.40 28.60
1598.92 58.30 28.60
1571.15 58.30 28.60
1585.52 58.30 28.60
1556.18 58.20 28.60
1588.74 58.20 28.60
1559.65 58.00 28.60
1541.76 58.00 28.60
1563.87 58.00 28.60
1660.28 57.90 28.60
1669.52 57.90 28.70
1729.67 57.90 28.70
1641.36 57.80 28.70
1583.16 57.70 28.70
1577.31 57.70 28.70
1629.93 57.60 28.70
1624.01 57.60 28.70
1653.81 57.60 28.70
1701.78 57.50 28.70
1676.40 57.50 28.70
1674.08 57.50 28.70
1645.80 57.30 28.70
1676.21 57.30 28.70
1661.88 57.30 28.70
1645.17 57.20 28.70
1634.74 57.20 28.70
1665.16 57.20 28.70
1660.51 57.10 28.70
1627.06 57.10 28.70
1674.16 57.10 28.70
1649.31 57.00 28.70
1663.55 56.90 28.70
1648.92 56.90 28.70
1646.70 56.90 28.70
1621.85 57.00 28.70
1647.34 57.00 28.70
1588.73 56.70 28.70
1634.96 56.60 28.70
1628.45 56.60 28.70
1850.01 56.70 28.70
1864.05 56.80 28.70
1695.59 56.80 28.70
1604.12 56.70 28.70
1569.44 56.70 28.70
1590.92 56.70 28.70
1628.32 56.70 28.70
1663.08 56.60 28.70
1718.36 56.60 28.70
1748.00 56.50 28.70
1779.72 56.60 28.70
1786.18 56.60 28.70
1854.26 56.50 28.70
1693.50 56.40 28.70
1919.26 56.40 28.70
1723.12 56.40 28.70
1998.59 56.40 28.70
1747.56 56.40 28.70
1716.16 56.50 28.70
1736.27 56.60 28.70
1715.98 56.60 28.70
1693.17 56.40 28.70
1793.36 56.20 28.70
1698.93 56.20 28.70
1685.17 56.00 28.70
1682.31 56.00 28.70
1708.64 56.00 28.70
1718.71 55.80 28.70
1724.40 55.80 28.60
1704.78 55.80 28.60
1739.57 55.90 28.60
1731.88 55.90 28.60
1748.18 55.90 28.70
1811.35 55.90 28.70
1759.83 55.90 28.60
1742.36 55.90 28.60
1697.93 55.90 28.60
1701.26 55.90 28.60
1787.67 55.90 28.60
1779.80 55.80 28.60
1778.52 55.80 28.60
1746.44 55.80 28.70
1776.81 55.80 28.70
1761.53 55.80 28.60
1771.26 55.80 28.70
1781.93 55.80 28.70
1773.67 55.80 28.60
1774.10 55.80 28.60
1779.85 55.60 28.60
1771.70 55.60 28.60
1780.31 55.60 28.60
1770.81 55.60 28.60
1795.05 55.40 28.60
1976.83 55.40 28.60
1982.36 55.30 28.60
1843.42 55.30 28.70
1752.49 55.30 28.70
1764.70 55.30 28.70
1763.99 55.30 28.70
1746.70 55.30 28.60
1741.94 55.30 28.60
1782.78 55.20 28.60
1798.94 55.20 28.60
1815.02 55.10 28.60
1784.42 55.10 28.60
1785.55 55.10 28.60
1784.89 55.00 28.60
1892.29 55.10 28.60
1834.53 55.10 28.60
1728.74 55.10 28.60
1833.20 55.10 28.60
1811.86 55.10 28.60
1788.19 55.10 28.60
1819.98 55.10 28.60
1826.90 55.10 28.60
1839.16 55.10 28.60
1837.81 55.10 28.60
1837.01 55.10 28.60
1766.55 55.10 28.60
1739.03 55.00 28.60
1739.06 55.00 28.50
1767.63 55.00 28.50
1776.52 55.00 28.50
1794.73 55.00 28.50
1780.46 55.00 28.50
1802.12 55.00 28.50
1823.56 55.00 28.50
1831.46 55.00 28.50
1754.04 55.00 28.50
1806.35 55.00 28.50
1767.37 55.10 28.50
1787.41 55.20 28.50
1665.13 55.20 28.50
1757.67 55.10 28.50
1775.68 55.10 28.50
1812.61 55.10 28.50
1816.33 55.00 28.50
1803.53 55.00 28.50
1751.92 55.00 28.50
1777.03 55.00 28.50
