=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.10.04 00:53:59 =~=~=~=~=~=~=~=~=~=~=~=
776.85 86.10 28.90
343.73 86.10 28.90
1378.92 86.10 28.90
1684.10 85.90 28.90
1579.79 85.90 29.00
1543.68 86.40 29.00
1504.04 85.70 28.90
1467.36 85.70 29.00
1460.15 86.40 29.00
1450.06 86.70 29.00
1393.90 86.70 29.00
1254.43 87.10 29.00
1281.83 86.60 28.90
1479.77 86.60 28.90
1484.55 86.80 28.90
1544.59 87.50 29.00
1565.81 87.50 29.00
1601.99 87.60 29.00
1608.83 87.60 29.00
1616.05 87.60 29.00
1591.17 87.60 29.00
1623.05 87.70 29.00
1615.19 87.70 29.00
1664.27 87.70 29.00
1643.99 87.60 29.00
1638.95 87.60 29.10
1667.85 87.40 29.10
1616.30 87.40 29.10
1678.43 87.40 29.10
1713.16 87.30 29.10
1757.15 87.20 29.10
1798.90 87.20 29.10
1726.03 87.10 29.10
1673.09 86.90 29.10
1618.70 86.90 29.10
1662.38 86.70 29.10
1719.02 86.50 29.10
1820.76 86.50 29.10
1920.89 86.30 29.10
1880.80 86.20 29.10
1847.45 86.20 29.20
1836.88 86.00 29.20
1763.31 85.80 29.10
1785.00 85.80 29.10
1707.66 85.60 29.10
1716.82 85.40 29.10
1704.38 85.40 29.20
1671.37 85.10 29.20
1626.66 84.90 29.20
1655.58 84.90 29.10
1691.62 84.80 29.10
1724.44 84.80 29.20
1745.98 84.80 29.20
1782.14 84.60 29.20
1782.02 84.40 29.20
1744.69 84.40 29.20
1725.27 84.20 29.20
1731.94 84.30 29.20
1778.62 84.30 29.20
1743.02 84.00 29.20
1774.21 84.00 29.20
1817.46 84.00 29.20
1831.53 83.70 29.20
1794.70 83.70 29.20
1787.09 83.70 29.20
1798.27 83.40 29.20
1867.01 83.20 29.20
1886.47 83.20 29.20
1997.30 83.30 29.20
2053.66 83.10 29.20
2031.40 83.10 29.20
2007.77 82.90 29.20
1964.12 82.90 29.20
1911.71 82.90 29.20
1920.72 82.60 29.20
1859.54 82.30 29.20
1918.00 82.30 29.20
1952.61 82.00 29.20
2023.92 81.80 29.20
2006.55 81.80 29.20
2029.54 81.70 29.20
2052.50 81.60 29.20
2070.38 81.60 29.30
2062.18 81.50 29.30
2051.35 81.60 29.20
2078.53 81.60 29.20
2099.64 81.10 29.20
2109.77 81.00 29.20
2096.58 81.00 29.30
2066.47 80.70 29.30
2097.23 80.60 29.30
2086.13 80.60 29.30
2122.24 80.40 29.30
2122.16 80.40 29.30
2104.65 80.40 29.30
2061.59 80.50 29.30
1969.37 80.30 29.20
1954.97 80.30 29.20
1927.59 80.10 29.20
1996.73 79.90 29.30
2070.96 79.90 29.20
2061.39 79.90 29.20
2118.15 79.80 29.30
2115.92 79.80 29.20
2133.01 79.40 29.20
2078.42 79.20 29.20
2038.74 79.20 29.20
1949.52 79.10 29.20
1990.77 79.20 29.20
1943.62 79.20 29.20
1949.18 79.30 29.20
1966.94 79.00 29.20
1978.08 79.00 29.20
1991.51 78.90 29.20
2002.89 78.70 29.20
1969.61 78.70 29.20
2006.93 78.50 29.20
2029.70 78.50 29.20
2022.24 78.50 29.20
2040.63 78.50 29.20
2114.33 78.40 29.20
2141.53 78.40 29.20
2111.68 78.20 29.20
2014.97 78.20 29.20
2011.23 78.20 29.20
1937.82 78.00 29.20
1967.31 77.90 29.20
1949.08 77.90 29.20
1930.30 77.80 29.20
1992.52 77.70 29.20
1998.14 77.70 29.20
2037.21 77.70 29.20
2098.76 77.60 29.20
2116.67 77.60 29.20
2161.16 77.80 29.20
2214.09 77.80 29.20
2207.66 77.80 29.20
2152.34 77.40 29.20
2147.48 77.30 29.20
2102.19 77.30 29.20
2071.73 77.30 29.20
2016.23 77.20 29.20
1974.59 77.20 29.20
1965.29 77.00 29.20
2071.24 77.00 29.20
2163.69 77.00 29.20
2198.85 77.10 29.20
2160.43 77.00 29.20
2049.51 77.00 29.20
2010.59 76.90 29.20
2035.85 76.70 29.10
2203.19 76.70 29.20
2173.11 76.60 29.20
2076.72 76.60 29.20
1964.98 76.60 29.20
2032.59 76.30 29.20
2213.16 76.40 29.20
2236.72 76.40 29.20
2167.84 76.20 29.20
2055.42 76.00 29.20
1991.84 76.00 29.10
2000.70 76.00 29.10
2087.85 76.00 29.10
2153.69 76.00 29.10
2188.44 76.00 29.10
2205.29 75.60 29.10
2232.87 75.60 29.10
2237.75 75.50 29.10
2170.58 75.40 29.10
2141.20 75.40 29.10
2111.91 75.30 29.10
2079.22 75.10 29.10
2042.90 75.10 29.10
2056.80 75.10 29.10
2061.45 75.10 29.10
2060.37 75.10 29.10
2042.13 75.10 29.10
2066.15 75.20 29.10
2083.23 75.20 29.10
2058.15 75.30 29.10
2045.16 75.00 29.10
2080.67 75.00 29.10
2070.24 74.60 29.10
2080.24 74.50 29.10
2106.79 74.50 29.10
2118.95 74.20 29.10
2127.54 74.40 29.10
2123.00 74.40 29.10
2160.06 74.20 29.10
2147.61 74.20 29.10
2092.88 74.20 29.10
2080.51 74.20 29.10
2080.37 74.20 29.10
2066.88 74.20 29.10
2068.56 74.20 29.10
2058.73 74.20 29.10
2051.65 74.20 29.00
2038.27 74.20 29.00
2107.23 74.10 29.10
2069.66 74.10 29.00
2101.20 73.90 29.00
2121.59 73.80 29.00
2213.34 73.80 29.00
2247.96 73.70 29.00
2259.78 73.50 29.00
2202.95 73.50 29.00
2077.65 73.60 29.00
2102.31 73.60 29.00
2248.74 73.60 29.00
2246.89 73.60 29.00
2105.02 73.50 29.00
2070.82 73.50 29.00
2140.68 73.40 29.00
2290.26 73.40 29.00
2297.96 73.40 29.00
2109.09 73.50 29.00
2078.43 73.30 29.00
2209.11 73.30 28.90
2347.39 72.60 28.90
2326.97 72.60 28.90
2122.11 72.60 29.00
2109.51 73.30 29.00
2160.34 73.30 29.00
2243.66 73.30 29.00
2339.85 73.20 29.00
2333.14 72.60 28.90
2342.63 72.60 28.90
2256.28 72.30 28.90
2154.02 72.90 29.00
2150.55 72.90 29.00
2129.90 73.10 29.00
2141.25 72.50 28.90
2295.10 72.50 28.90
2403.77 72.50 28.90
2239.11 72.50 28.90
2197.68 72.50 28.90
2256.43 72.30 28.90
2167.43 72.30 28.90
2237.70 72.30 28.90
2266.16 72.30 28.90
2295.36 72.20 28.90
2225.02 72.20 28.90
2214.50 72.10 28.90
2185.56 72.00 28.90
2160.75 72.00 28.90
2189.69 71.80 28.90
2199.53 71.80 28.90
2287.67 71.80 28.90
2185.65 71.90 28.90
2178.43 71.90 28.90
2170.29 71.90 28.90
2163.49 71.60 28.90
2309.68 71.50 28.90
2278.81 71.50 28.90
2243.27 71.30 28.90
2222.96 71.40 28.90
2230.85 71.40 28.90
2254.10 71.40 28.90
2193.47 71.50 28.80
2174.32 71.50 28.90
2224.36 71.40 28.90
2213.21 71.20 28.80
2224.22 71.20 28.80
2252.47 71.20 28.80
2225.88 71.10 28.80
2240.58 71.10 28.80
2237.50 70.90 28.80
2228.73 70.90 28.80
2243.09 70.90 28.80
2217.83 70.80 28.80
2225.45 70.90 28.80
2351.85 70.90 28.80
2205.08 71.00 28.80
2230.67 71.10 28.80
2229.35 71.10 28.80
