=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.10.02 22:21:13 =~=~=~=~=~=~=~=~=~=~=~=
623.23 84.40 28.50
1595.74 84.40 28.50
1561.21 84.80 28.50
1537.60 84.90 28.50
1696.20 84.90 28.50
1810.70 84.40 28.50
1957.10 84.50 28.40
1812.98 84.50 28.50
1712.73 84.60 28.50
1649.04 84.60 28.50
1609.31 84.60 28.50
1588.40 84.70 28.50
1605.49 84.70 28.50
1684.83 84.70 28.60
1852.18 84.80 28.60
1870.35 84.90 28.50
1911.82 84.90 28.50
1911.05 84.50 28.50
1829.09 84.50 28.50
1819.90 84.50 28.50
1819.56 84.50 28.50
1823.21 84.50 28.50
1845.94 84.50 28.60
1871.69 84.50 28.60
1883.37 84.50 28.60
1881.66 84.50 28.60
1904.41 84.40 28.60
1939.50 84.40 28.60
1919.72 84.40 28.60
1875.56 84.30 28.60
1914.93 84.10 28.60
1935.97 84.10 28.70
1923.28 84.10 28.70
1945.12 83.90 28.70
2017.04 83.90 28.70
2058.98 84.00 28.70
2063.06 83.70 28.70
2088.42 83.70 28.70
2134.17 83.40 28.70
2150.81 83.30 28.70
2196.62 83.30 28.70
2168.91 83.10 28.70
2176.19 83.10 28.70
2188.25 83.10 28.70
2367.40 83.00 28.70
2264.66 82.90 28.70
2268.32 82.90 28.70
2185.92 82.70 28.70
2215.44 82.60 28.70
2170.02 82.60 28.70
2174.16 82.50 28.70
2145.82 82.40 28.80
2233.37 82.40 28.80
2150.33 82.10 28.80
2240.17 82.00 28.80
2213.43 82.00 28.70
2193.71 81.70 28.70
2159.44 81.50 28.80
2206.34 81.50 28.80
2191.06 81.30 28.80
2216.14 81.20 28.80
2220.07 81.20 28.80
2256.79 81.20 28.80
2253.98 81.20 28.80
2268.63 81.20 28.80
2258.70 81.20 28.80
2272.78 81.10 28.80
2291.35 81.10 28.80
2264.57 81.00 28.80
2249.24 81.00 28.80
2292.01 81.00 28.80
2257.45 80.90 28.80
2300.76 80.80 28.90
2341.63 80.80 28.90
2364.85 80.70 28.90
2317.03 80.50 28.80
2321.36 80.50 28.90
2324.79 80.20 28.90
2343.57 80.00 28.90
2308.45 80.00 28.90
2338.91 80.00 28.90
2355.27 80.00 28.90
2390.22 80.00 28.90
2377.43 79.80 28.90
2381.57 79.70 28.90
2355.59 79.70 28.90
2397.12 79.70 28.90
2412.48 79.70 28.90
2423.74 79.70 28.90
2409.70 79.60 28.90
2412.48 79.30 28.90
2423.73 79.30 28.90
2423.57 79.10 28.90
2442.74 79.10 28.90
2438.91 79.10 28.90
2420.09 78.90 28.90
2409.99 78.70 28.90
2438.25 78.70 28.90
2428.37 78.10 28.90
2442.78 78.00 28.90
2456.25 78.00 28.90
2450.71 78.00 28.90
2470.13 78.20 28.90
2468.51 78.20 28.90
2437.88 78.30 28.90
2472.43 78.40 28.90
2453.29 78.40 28.90
2468.30 78.50 28.90
2478.00 78.00 28.90
2460.42 78.00 28.90
2466.40 77.70 28.90
2471.50 77.80 28.90
2413.89 77.80 28.90
2453.54 77.30 28.90
2481.74 77.10 28.90
2429.12 77.10 28.90
2462.00 77.10 28.90
2552.27 77.20 28.90
2442.24 77.20 28.90
2473.67 77.50 28.90
2440.50 77.10 28.90
2492.82 77.10 28.90
2468.11 76.80 28.90
2490.77 76.60 28.90
2516.73 76.60 28.90
2507.01 76.70 28.90
2461.30 76.70 28.90
2537.86 76.70 28.90
2473.58 76.50 28.90
2466.28 76.20 28.90
2462.55 76.20 28.90
2491.27 76.20 28.90
2533.56 76.30 28.90
2603.51 76.30 28.90
2547.61 76.40 28.90
2475.36 76.00 28.90
2454.05 76.00 28.90
2535.26 75.90 28.90
2491.11 76.00 28.90
2432.99 76.00 28.90
2504.78 75.70 28.90
2473.88 75.60 28.90
2568.07 75.60 28.90
2660.58 75.60 28.90
2656.53 75.70 28.90
2533.85 75.70 28.90
2644.98 76.30 28.90
2613.51 76.00 28.90
2560.16 76.00 28.90
2565.53 75.60 28.90
2514.86 75.60 28.90
2624.33 75.60 28.90
2575.38 75.70 28.90
2598.61 75.70 28.90
2608.73 75.70 28.90
2602.15 75.70 28.90
2618.82 75.60 28.90
2604.34 75.60 28.90
2515.92 75.20 28.90
2613.24 75.00 28.90
2560.36 75.00 28.90
2585.79 75.00 28.90
2612.71 74.90 28.90
2675.00 74.90 28.90
2557.67 74.30 28.90
2606.46 74.00 28.90
2583.20 74.00 28.90
2595.60 74.00 28.90
2599.69 74.00 28.90
2608.02 74.00 28.90
2574.79 73.90 28.90
2590.80 73.80 28.90
2577.53 73.80 28.90
2591.32 73.90 28.90
2589.81 73.70 28.90
2546.44 73.70 28.90
2579.82 74.20 28.90
2636.14 74.00 28.90
2612.63 74.00 28.80
2643.04 73.70 28.80
2587.60 73.60 28.80
2618.52 73.60 28.80
2617.96 73.40 28.80
2601.15 73.10 28.80
2638.53 73.10 28.80
2612.78 72.90 28.80
2606.14 73.00 28.80
2590.72 73.00 28.80
2592.46 73.30 28.80
2598.16 73.70 28.80
2629.61 73.70 28.80
2626.60 73.20 28.80
2618.08 73.10 28.80
2609.19 73.10 28.80
2626.39 73.30 28.80
2621.75 73.20 28.80
2610.64 73.20 28.80
2610.88 73.30 28.80
2592.71 73.10 28.80
2608.19 73.10 28.80
2649.23 73.00 28.80
2641.27 72.90 28.80
2619.75 72.90 28.80
2613.91 73.30 28.80
2593.10 73.20 28.80
2613.50 73.20 28.80
2610.57 72.50 28.80
2626.95 72.30 28.80
2579.62 72.30 28.80
2615.42 72.10 28.80
2635.46 71.80 28.70
